order_id,customer_id,order_date,amount,status
2709,406,2025-01-27,300.53,Delivered
2710,873,2023-06-24,389.41,Shipped
2711,89,2024-05-25,420.03,Delivered
2712,30,2024-12-10,892.51,Pending
2713,586,2024-01-31,58.56,Pending
2714,757,2024-07-28,218.16,Delivered
2715,393,2024-06-22,743.18,Shipped
2716,83,2023-11-06,151.28,Pending
2717,749,2024-07-19,857.74,Pending
2718,345,2024-12-13,814.1,Delivered
2719,856,2024-12-11,342.23,Pending
2720,339,2024-01-31,386.32,Delivered
2721,44,2025-03-17,839.63,Pending
2722,507,2025-01-04,103.96,Shipped
2723,82,2024-03-23,315.8,Cancelled
2724,11,2023-07-21,127.31,Pending
2725,317,2023-11-18,658.32,Cancelled
2726,950,2025-01-22,429.8,Shipped
2727,882,2025-04-15,424.31,Shipped
2728,353,2024-03-09,428.06,Delivered
2729,302,2024-07-21,39.29,Shipped
2730,801,2025-03-08,977.89,Pending
2731,629,2024-01-11,134.88,Pending
2732,851,2025-01-16,566.9,Cancelled
2733,203,2025-04-24,248.26,Delivered
2734,945,2025-04-15,355.18,Delivered
2735,357,2024-11-20,640.12,Shipped
2736,648,2024-03-05,171.15,Pending
2737,289,2024-11-29,985.24,Shipped
2738,229,2024-10-21,543.57,Pending
2739,78,2023-08-10,244.6,Shipped
2740,880,2023-11-29,851.49,Cancelled
2741,900,2025-05-10,36.85,Shipped
2742,677,2025-03-05,34.47,Pending
2743,702,2023-07-05,522.44,Cancelled
2744,17,2024-02-09,461.41,Cancelled
2745,923,2025-01-10,146.74,Shipped
2746,103,2025-02-15,345.16,Delivered
2747,285,2025-02-14,602.09,Pending
2748,219,2024-01-18,992.35,Pending
2749,602,2025-04-04,354.54,Pending
2750,629,2023-11-09,570.26,Pending
2751,46,2023-10-08,475.32,Pending
2752,395,2024-06-04,586.33,Shipped
2753,765,2024-08-16,763.68,Delivered
2754,840,2024-08-31,287.16,Delivered
2755,876,2023-09-30,345.83,Delivered
2756,95,2024-05-19,592.8,Shipped
2757,500,2024-03-12,458.59,Delivered
2758,713,2024-04-24,465.45,Shipped
2759,355,2023-10-16,628.89,Shipped
2760,647,2024-08-13,43.66,Delivered
2761,935,2024-12-23,521.32,Cancelled
2762,389,2025-02-01,761.86,Cancelled
2763,49,2024-09-27,763.45,Pending
2764,324,2023-09-10,949.02,Pending
2765,222,2023-10-03,339.1,Shipped
2766,249,2024-05-24,469.27,Delivered
2767,874,2024-07-31,793.98,Delivered
2768,826,2023-08-07,785.82,Delivered
2769,281,2025-01-10,126.83,Shipped
2770,771,2025-01-01,859.58,Cancelled
2771,228,2024-03-28,55.59,Pending
2772,18,2025-06-12,987.48,Delivered
2773,318,2025-05-01,854.7,Pending
2774,559,2024-07-29,16.2,Cancelled
2775,7,2023-07-10,915.31,Cancelled
2776,423,2023-12-19,245.06,Delivered
2777,158,2025-04-20,861.13,Cancelled
2778,43,2025-05-18,746.13,Pending
2779,219,2024-02-01,920.68,Shipped
2780,310,2024-09-23,746.45,Cancelled
2781,940,2024-04-09,205.87,Delivered
2782,443,2023-10-05,439.39,Pending
2783,301,2025-04-16,512.21,Delivered
2784,279,2024-04-11,411.06,Cancelled
2785,601,2024-12-21,555.46,Cancelled
2786,422,2023-09-03,242.19,Delivered
2787,959,2025-03-25,587.76,Cancelled
2788,76,2025-04-24,597.56,Pending
2789,670,2024-06-30,639.6,Pending
2790,654,2024-04-14,350.36,Pending
2791,3,2024-01-05,857.52,Delivered
2792,453,2025-06-08,741.56,Shipped
2793,958,2024-05-26,146.36,Shipped
2794,25,2024-10-26,87.85,Pending
2795,151,2024-12-30,13.83,Pending
2796,770,2024-11-26,429.17,Delivered
2797,2,2023-09-17,629.95,Pending
2798,180,2025-05-25,654.03,Delivered
2799,88,2024-01-15,346.03,Shipped
2800,745,2023-06-23,368.22,Cancelled
2801,46,2023-11-14,849.9,Cancelled
2802,358,2024-01-14,71.74,Delivered
2803,473,2024-05-23,776.0,Pending
2804,97,2023-12-06,144.63,Cancelled
2805,931,2024-11-18,976.41,Cancelled
2806,286,2023-12-24,384.26,Shipped
2807,733,2024-03-16,159.35,Delivered
2808,880,2025-04-05,477.13,Delivered
2809,281,2025-02-05,463.53,Cancelled
2810,931,2024-10-22,646.66,Delivered
2811,933,2023-11-06,981.78,Pending
2812,566,2024-01-20,259.85,Cancelled
2813,648,2024-02-29,165.81,Delivered
2814,443,2023-12-12,275.68,Shipped
2815,901,2023-09-17,661.79,Delivered
2816,939,2023-07-25,811.8,Delivered
2817,380,2023-10-25,704.62,Delivered
2818,690,2024-01-23,849.22,Delivered
2819,236,2024-09-02,132.13,Shipped
2820,121,2024-04-16,662.28,Cancelled
2821,530,2024-07-08,216.04,Delivered
2822,414,2024-08-18,948.59,Pending
2823,636,2023-12-29,588.22,Cancelled
2824,307,2024-11-12,197.81,Shipped
2825,649,2024-07-13,351.91,Delivered
2826,770,2024-12-01,248.09,Shipped
2827,510,2025-03-22,187.59,Pending
2828,372,2024-01-09,308.09,Pending
2829,368,2024-11-06,580.88,Cancelled
2830,428,2023-09-28,437.93,Shipped
2831,438,2024-08-20,784.98,Cancelled
2832,983,2024-03-18,369.54,Delivered
2833,467,2025-04-17,206.94,Pending
2834,627,2024-05-08,450.31,Cancelled
2835,858,2024-04-10,173.76,Shipped
2836,556,2024-09-21,295.55,Pending
2837,953,2024-01-29,989.91,Shipped
2838,125,2025-01-29,393.09,Shipped
2839,398,2025-01-04,695.03,Cancelled
2840,954,2023-12-23,312.76,Shipped
2841,46,2025-02-27,959.54,Delivered
2842,774,2025-05-21,476.72,Pending
2843,444,2024-03-01,800.64,Delivered
2844,993,2023-08-10,260.79,Delivered
2845,299,2024-11-14,42.35,Cancelled
2846,581,2024-11-16,473.7,Shipped
2847,539,2024-03-04,323.47,Delivered
2848,38,2023-09-12,441.95,Delivered
2849,787,2024-02-08,623.16,Pending
2850,45,2024-12-01,892.06,Cancelled
2851,962,2023-07-07,836.63,Shipped
2852,489,2024-11-30,537.25,Pending
2853,337,2025-05-28,540.73,Cancelled
2854,698,2023-07-04,215.71,Cancelled
2855,764,2024-05-14,338.42,Delivered
2856,776,2024-10-09,331.37,Pending
2857,941,2024-10-30,574.66,Cancelled
2858,815,2023-07-24,143.74,Shipped
2859,294,2024-02-01,569.8,Delivered
2860,752,2024-01-16,377.92,Cancelled
2861,847,2024-08-23,694.9,Cancelled
2862,134,2025-03-18,698.03,Cancelled
2863,640,2024-01-06,397.44,Shipped
2864,123,2025-04-03,388.09,Cancelled
2865,974,2023-12-29,872.96,Shipped
2866,410,2024-02-25,583.3,Cancelled
2867,788,2025-06-06,703.82,Cancelled
2868,628,2024-05-29,211.69,Cancelled
2869,138,2024-07-07,285.46,Pending
2870,908,2023-09-06,842.18,Cancelled
2871,244,2023-12-11,561.01,Pending
2872,599,2025-05-29,61.03,Shipped
2873,311,2024-10-13,19.04,Shipped
2874,163,2025-05-23,205.66,Cancelled
2875,34,2025-04-04,832.28,Cancelled
2876,820,2024-01-22,34.13,Shipped
2877,87,2024-10-08,960.72,Delivered
2878,666,2024-11-30,445.29,Pending
2879,956,2025-02-14,519.37,Delivered
2880,852,2024-10-19,144.37,Shipped
2881,215,2023-10-24,550.74,Delivered
2882,915,2024-04-06,128.92,Pending
2883,82,2025-04-22,806.02,Pending
2884,804,2024-03-11,909.52,Pending
2885,634,2024-05-07,726.76,Pending
2886,477,2023-12-13,297.01,Pending
2887,194,2024-12-26,420.85,Shipped
2888,488,2024-01-03,41.36,Delivered
2889,494,2025-06-05,58.06,Cancelled
2890,462,2023-08-21,662.58,Pending
2891,677,2025-04-30,176.17,Pending
2892,725,2023-07-18,736.83,Pending
2893,786,2024-05-05,223.63,Pending
2894,957,2024-04-18,662.66,Shipped
2895,603,2024-02-19,569.51,Shipped
2896,820,2024-10-01,21.3,Delivered
2897,249,2025-03-03,627.06,Pending
2898,537,2024-02-18,273.22,Cancelled
2899,126,2024-09-10,877.38,Shipped
2900,948,2024-06-19,416.39,Cancelled
2901,261,2023-12-09,905.78,Shipped
2902,476,2024-09-12,520.53,Delivered
2903,665,2024-08-13,878.21,Pending
2904,393,2024-07-21,872.33,Delivered
2905,879,2024-02-11,574.11,Cancelled
2906,228,2024-07-12,21.73,Delivered
2907,914,2024-07-18,23.73,Shipped
2908,910,2024-02-29,32.77,Cancelled
2909,698,2024-10-27,539.55,Pending
2910,173,2023-07-17,897.51,Delivered
2911,434,2023-11-14,282.49,Pending
2912,834,2024-11-12,481.44,Delivered
2913,18,2024-07-22,428.88,Delivered
2914,419,2024-07-03,685.24,Cancelled
2915,392,2023-09-03,405.0,Shipped
2916,895,2025-03-09,964.55,Shipped
2917,228,2024-05-14,397.13,Cancelled
2918,712,2024-08-31,793.96,Cancelled
2919,616,2023-07-19,321.06,Pending
2920,859,2025-04-02,842.66,Pending
2921,404,2024-12-26,711.3,Cancelled
2922,886,2023-08-18,813.84,Shipped
2923,934,2024-09-26,847.0,Cancelled
2924,25,2024-01-29,666.62,Delivered
2925,768,2023-07-30,378.44,Cancelled
2926,606,2024-01-24,856.35,Pending
2927,714,2024-12-30,343.15,Pending
2928,929,2024-02-27,774.94,Shipped
2929,499,2024-09-25,893.79,Cancelled
2930,279,2025-02-16,302.48,Delivered
2931,570,2024-10-19,284.86,Pending
2932,932,2025-04-09,619.4,Cancelled
2933,543,2024-04-28,721.65,Shipped
2934,62,2024-12-25,399.57,Shipped
2935,701,2024-04-03,306.95,Cancelled
2936,8,2025-02-14,984.65,Cancelled
2937,21,2023-08-25,651.59,Shipped
2938,931,2025-06-04,917.28,Pending
2939,278,2024-05-07,168.16,Pending
2940,95,2023-09-06,209.05,Pending
2941,616,2024-06-14,176.2,Cancelled
2942,115,2025-05-08,775.59,Shipped
2943,612,2024-02-21,687.68,Pending
2944,242,2025-04-28,87.28,Cancelled
2945,54,2025-06-13,352.92,Pending
2946,40,2024-05-24,420.71,Cancelled
2947,719,2023-07-27,329.97,Shipped
2948,659,2025-04-15,965.22,Cancelled
2949,383,2024-03-04,441.91,Shipped
2950,814,2023-12-21,773.87,Shipped
2951,451,2024-01-06,419.85,Cancelled
2952,646,2025-03-27,871.79,Cancelled
2953,622,2023-11-26,127.67,Pending
2954,336,2024-06-03,110.42,Shipped
2955,719,2024-12-23,342.39,Pending
2956,542,2023-12-14,141.3,Cancelled
2957,21,2024-01-26,209.01,Delivered
2958,933,2024-01-27,282.12,Delivered
2959,184,2024-03-03,988.82,Shipped
2960,218,2025-01-20,886.94,Cancelled
2961,439,2025-01-08,78.08,Pending
2962,6,2025-01-07,938.08,Shipped
2963,821,2025-02-27,121.02,Pending
2964,352,2024-03-02,929.16,Cancelled
2965,826,2024-12-08,518.04,Pending
2966,895,2024-02-11,513.91,Delivered
2967,401,2024-09-25,542.45,Delivered
2968,655,2023-11-02,861.05,Cancelled
2969,461,2024-09-07,397.04,Pending
2970,457,2024-10-09,582.89,Delivered
2971,765,2023-07-16,85.34,Pending
2972,27,2023-11-17,414.25,Shipped
2973,829,2024-08-17,634.72,Delivered
2974,404,2024-09-26,625.5,Cancelled
2975,164,2024-09-04,997.05,Delivered
2976,640,2023-09-08,651.51,Pending
2977,68,2024-03-10,965.82,Shipped
2978,397,2023-10-13,947.06,Pending
2979,713,2025-03-23,239.23,Cancelled
2980,811,2025-05-26,271.64,Cancelled
2981,445,2024-06-23,691.45,Pending
2982,823,2024-12-02,597.5,Cancelled
2983,375,2024-09-13,612.7,Shipped
2984,259,2025-04-03,211.83,Cancelled
2985,981,2025-02-23,888.59,Delivered
2986,482,2024-02-10,638.93,Shipped
2987,627,2023-06-25,755.19,Cancelled
2988,360,2024-10-15,334.96,Delivered
2989,33,2025-06-01,436.0,Delivered
2990,764,2025-05-18,723.57,Shipped
2991,762,2024-10-26,725.21,Pending
2992,53,2024-09-11,515.84,Delivered
2993,215,2023-08-06,94.44,Cancelled
2994,718,2023-07-30,803.67,Pending
2995,196,2024-09-21,189.01,Cancelled
2996,886,2023-09-30,733.72,Delivered
2997,269,2025-02-04,735.73,Pending
2998,665,2025-03-29,26.42,Shipped
2999,661,2023-10-19,633.11,Shipped
3000,339,2024-03-24,784.1,Delivered
3001,212,2023-12-04,28.09,Cancelled
3002,225,2024-04-23,685.15,Delivered
3003,839,2025-06-07,66.29,Delivered
3004,925,2024-01-08,233.04,Pending
3005,939,2023-08-18,174.2,Shipped
3006,5,2025-06-04,529.78,Cancelled
3007,169,2023-09-27,257.81,Shipped
3008,612,2023-11-18,643.23,Shipped
3009,309,2025-01-04,11.21,Pending
3010,286,2024-04-01,488.83,Shipped
3011,857,2024-06-23,141.02,Delivered
3012,452,2024-06-01,404.8,Pending
3013,525,2024-02-05,921.12,Shipped
3014,712,2024-03-02,89.98,Delivered
3015,955,2023-10-26,404.39,Cancelled
3016,695,2025-04-19,535.37,Shipped
3017,148,2024-09-17,398.08,Cancelled
3018,453,2024-10-24,993.32,Pending
3019,421,2024-02-24,845.89,Pending
3020,952,2024-02-12,528.83,Shipped
3021,43,2023-08-05,523.11,Cancelled
3022,906,2025-02-25,177.87,Pending
3023,340,2024-03-09,996.16,Cancelled
3024,592,2024-08-26,634.07,Shipped
3025,812,2023-12-24,138.79,Pending
3026,280,2024-08-10,988.37,Delivered
3027,232,2024-06-30,931.46,Pending
3028,882,2023-11-29,715.71,Cancelled
3029,586,2024-09-25,974.09,Pending
3030,965,2023-11-21,335.21,Cancelled
3031,449,2024-10-10,413.0,Delivered
3032,709,2023-12-03,100.25,Delivered
3033,896,2024-01-14,777.11,Pending
3034,900,2023-11-07,523.38,Cancelled
3035,698,2024-10-21,712.7,Pending
3036,156,2023-06-29,567.62,Shipped
3037,723,2023-07-11,319.0,Cancelled
3038,896,2024-05-15,321.43,Shipped
3039,462,2024-02-07,425.67,Cancelled
3040,665,2023-08-13,321.12,Delivered
3041,96,2024-10-24,172.51,Delivered
3042,115,2024-09-07,576.26,Pending
3043,582,2024-11-29,220.67,Cancelled
3044,583,2023-11-29,479.58,Shipped
3045,5,2024-01-27,974.42,Cancelled
3046,776,2024-03-11,476.78,Delivered
3047,321,2024-12-27,273.24,Pending
3048,234,2025-05-16,227.68,Delivered
3049,592,2024-04-20,56.28,Cancelled
3050,122,2025-03-09,617.37,Cancelled
3051,862,2024-10-02,769.51,Shipped
3052,815,2024-03-20,939.74,Cancelled
3053,310,2024-01-16,984.93,Cancelled
3054,459,2023-09-30,180.15,Cancelled
3055,546,2024-03-16,139.93,Shipped
3056,860,2024-11-03,662.09,Cancelled
3057,899,2024-01-27,640.93,Shipped
3058,930,2024-10-10,92.23,Shipped
3059,510,2023-08-21,751.35,Delivered
3060,921,2024-03-27,777.62,Cancelled
3061,284,2024-04-19,691.46,Delivered
3062,331,2023-09-30,756.82,Shipped
3063,106,2023-08-13,262.0,Shipped
3064,345,2024-10-07,277.86,Pending
3065,820,2025-02-09,302.64,Delivered
3066,488,2024-03-11,143.49,Delivered
3067,938,2024-07-14,519.04,Cancelled
3068,868,2024-07-14,708.65,Pending
3069,210,2024-02-13,889.52,Delivered
3070,691,2024-02-17,697.58,Pending
3071,369,2023-09-26,504.51,Shipped
3072,325,2025-06-04,278.59,Shipped
3073,497,2024-05-08,502.28,Pending
3074,182,2025-03-09,391.78,Shipped
3075,425,2024-07-12,366.33,Pending
3076,991,2023-10-08,336.16,Shipped
3077,723,2024-03-26,678.66,Pending
3078,29,2023-09-05,607.0,Cancelled
3079,278,2023-10-21,448.54,Shipped
3080,309,2023-12-18,691.69,Cancelled
3081,887,2025-05-01,536.88,Cancelled
3082,766,2025-04-11,53.9,Cancelled
3083,562,2024-05-07,998.17,Cancelled
3084,426,2024-11-21,531.93,Pending
3085,944,2023-08-23,342.02,Pending
3086,123,2024-04-29,476.92,Delivered
3087,218,2023-07-19,205.15,Cancelled
3088,55,2024-12-03,156.55,Cancelled
3089,122,2023-08-28,933.14,Cancelled
3090,543,2023-09-10,867.14,Pending
3091,609,2024-01-01,603.84,Cancelled
3092,303,2024-11-26,395.48,Pending
3093,709,2024-05-03,631.14,Pending
3094,78,2024-01-04,329.1,Delivered
3095,835,2025-04-21,222.44,Delivered
3096,477,2024-12-19,419.26,Pending
3097,447,2025-01-03,814.49,Delivered
3098,753,2024-06-30,573.97,Delivered
3099,429,2025-03-30,157.08,Shipped
3100,833,2025-01-19,583.24,Cancelled
3101,165,2023-10-10,410.54,Pending
3102,872,2025-01-23,154.58,Delivered
3103,311,2024-09-12,263.08,Shipped
3104,381,2024-01-07,296.09,Cancelled
3105,547,2025-01-21,710.52,Delivered
3106,437,2024-08-26,488.77,Shipped
3107,720,2025-05-18,285.45,Cancelled
3108,277,2024-03-19,125.06,Delivered
3109,797,2024-08-08,225.01,Cancelled
3110,198,2025-05-17,52.79,Delivered
3111,707,2025-01-21,519.1,Cancelled
3112,153,2023-07-01,969.52,Cancelled
3113,802,2023-10-04,421.57,Shipped
3114,876,2024-12-31,34.88,Delivered
3115,270,2024-12-10,788.52,Pending
3116,375,2024-09-18,462.54,Delivered
3117,343,2023-09-01,688.67,Pending
3118,922,2024-03-08,112.78,Shipped
3119,268,2024-11-26,99.9,Pending
3120,882,2024-11-18,330.71,Shipped
3121,702,2024-05-12,316.26,Cancelled
3122,576,2024-03-26,224.0,Cancelled
3123,326,2024-06-10,876.77,Shipped
3124,508,2024-07-13,173.2,Shipped
3125,929,2025-01-30,895.32,Pending
3126,283,2025-04-01,941.5,Shipped
3127,558,2023-08-24,23.24,Cancelled
3128,63,2023-06-19,343.17,Delivered
3129,963,2025-04-28,528.62,Delivered
3130,368,2025-05-21,460.63,Shipped
3131,403,2023-11-10,105.24,Shipped
3132,461,2024-02-27,236.81,Shipped
3133,371,2023-12-27,784.52,Shipped
3134,713,2025-01-09,13.11,Pending
3135,775,2023-08-28,612.9,Delivered
3136,470,2023-07-26,280.5,Shipped
3137,869,2025-01-04,21.34,Cancelled
3138,904,2024-01-21,379.83,Delivered
3139,420,2025-02-22,414.59,Cancelled
3140,370,2023-09-09,280.24,Cancelled
3141,276,2024-01-06,198.85,Cancelled
3142,698,2025-01-03,635.3,Delivered
3143,358,2024-06-10,369.01,Delivered
3144,503,2025-03-20,741.66,Delivered
3145,840,2024-10-28,208.95,Delivered
3146,690,2024-11-12,463.09,Delivered
3147,544,2025-01-20,715.75,Pending
3148,358,2025-01-06,837.19,Pending
3149,351,2024-04-15,931.89,Pending
3150,521,2024-11-08,958.11,Shipped
3151,457,2025-01-25,689.85,Shipped
3152,563,2023-08-01,371.54,Shipped
3153,510,2024-05-13,58.69,Shipped
3154,138,2023-09-02,637.54,Shipped
3155,293,2023-11-28,233.53,Pending
3156,115,2024-03-06,549.38,Pending
3157,82,2023-08-08,164.71,Delivered
3158,902,2024-09-25,598.42,Delivered
3159,756,2023-09-30,318.06,Delivered
3160,43,2023-08-29,17.36,Delivered
3161,852,2024-10-06,828.58,Shipped
3162,698,2024-01-11,699.82,Cancelled
3163,850,2025-03-01,908.69,Pending
3164,320,2025-02-08,773.6,Delivered
3165,412,2024-11-23,520.11,Shipped
3166,845,2025-02-06,384.02,Shipped
3167,239,2025-06-18,152.14,Pending
3168,48,2024-07-30,61.26,Cancelled
3169,615,2024-07-17,170.94,Delivered
3170,174,2025-06-18,674.94,Cancelled
3171,168,2024-09-27,308.41,Cancelled
3172,761,2023-08-26,173.06,Cancelled
3173,874,2025-02-09,947.63,Shipped
3174,958,2025-01-10,754.15,Pending
3175,530,2025-06-05,992.47,Delivered
3176,797,2024-10-13,739.93,Cancelled
3177,262,2024-04-13,933.2,Cancelled
3178,455,2023-10-01,90.34,Shipped
3179,194,2024-01-16,188.67,Pending
3180,184,2023-09-23,817.67,Delivered
3181,109,2025-02-26,416.41,Pending
3182,29,2024-12-29,118.02,Shipped
3183,967,2024-05-27,400.47,Cancelled
3184,124,2024-12-18,211.66,Shipped
3185,336,2023-08-28,41.96,Pending
3186,698,2023-11-09,224.44,Delivered
3187,148,2024-09-04,16.88,Delivered
3188,995,2024-11-10,724.08,Cancelled
3189,947,2024-07-01,378.66,Pending
3190,147,2024-08-03,797.61,Pending
3191,37,2023-11-15,510.42,Delivered
3192,336,2025-03-28,51.8,Delivered
3193,420,2024-09-24,290.91,Cancelled
3194,674,2023-12-05,658.22,Cancelled
3195,260,2023-09-01,613.94,Cancelled
3196,564,2023-06-24,835.87,Shipped
3197,558,2024-03-05,848.64,Cancelled
3198,965,2025-05-09,976.51,Pending
3199,673,2025-01-30,541.41,Pending
3200,414,2024-04-22,130.45,Pending
3201,722,2025-02-17,720.04,Shipped
3202,628,2024-10-14,336.28,Shipped
3203,520,2023-08-06,162.18,Shipped
3204,501,2023-08-08,426.78,Cancelled
3205,987,2024-07-19,931.54,Delivered
3206,207,2023-09-03,940.25,Shipped
3207,80,2025-02-17,48.79,Pending
3208,526,2024-09-22,446.75,Shipped
3209,975,2023-09-01,675.52,Cancelled
3210,354,2025-05-03,498.84,Cancelled
3211,637,2024-05-27,462.1,Delivered
3212,750,2025-03-17,829.01,Cancelled
3213,530,2023-09-23,65.19,Shipped
3214,208,2023-10-11,342.38,Pending
3215,343,2024-10-18,769.85,Pending
3216,296,2024-01-08,621.41,Shipped
3217,269,2023-08-29,677.56,Shipped
3218,883,2025-06-12,91.4,Delivered
3219,497,2023-07-16,228.58,Pending
3220,659,2025-06-07,497.23,Cancelled
3221,996,2025-05-28,679.67,Shipped
3222,875,2024-07-31,128.86,Cancelled
3223,212,2024-02-21,798.33,Cancelled
3224,154,2024-04-09,442.32,Pending
3225,321,2025-05-15,533.72,Pending
3226,112,2023-07-28,88.44,Cancelled
3227,105,2023-10-23,330.65,Cancelled
3228,41,2023-07-02,689.44,Delivered
3229,659,2025-01-17,276.16,Cancelled
3230,448,2024-10-05,801.04,Shipped
3231,107,2024-12-18,423.38,Delivered
3232,316,2024-02-23,667.48,Delivered
3233,365,2023-10-18,906.49,Shipped
3234,314,2024-08-03,483.66,Shipped
3235,179,2024-08-25,871.21,Shipped
3236,813,2024-10-27,968.27,Cancelled
3237,361,2023-09-15,990.24,Shipped
3238,85,2024-04-19,295.68,Pending
3239,593,2024-07-22,761.68,Pending
3240,662,2023-07-15,393.42,Delivered
3241,150,2025-02-24,393.34,Delivered
3242,789,2025-01-16,204.46,Delivered
3243,66,2024-10-20,802.68,Delivered
3244,212,2024-11-18,58.88,Shipped
3245,189,2025-02-26,543.96,Pending
3246,663,2024-01-13,566.83,Cancelled
3247,991,2024-05-04,326.78,Cancelled
3248,867,2023-11-15,899.59,Cancelled
3249,145,2023-09-11,975.93,Cancelled
3250,139,2025-02-28,77.85,Pending
3251,446,2024-06-17,527.97,Shipped
3252,506,2024-09-26,287.58,Shipped
3253,834,2025-02-24,828.71,Shipped
3254,735,2024-01-22,236.24,Pending
3255,373,2024-02-28,210.67,Shipped
3256,19,2025-01-31,233.08,Shipped
3257,752,2025-06-16,579.54,Pending
3258,527,2024-08-05,966.74,Cancelled
3259,809,2024-07-07,928.87,Shipped
3260,196,2025-03-19,335.4,Pending
3261,45,2024-08-05,858.42,Cancelled
3262,729,2024-12-24,350.37,Pending
3263,663,2024-11-22,713.02,Pending
3264,390,2023-10-11,530.94,Shipped
3265,317,2024-02-18,716.56,Delivered
3266,114,2025-03-22,58.7,Shipped
3267,441,2025-04-18,966.49,Shipped
3268,699,2024-10-06,76.22,Shipped
3269,542,2025-01-17,271.57,Shipped
3270,369,2024-03-14,716.62,Cancelled
3271,901,2023-09-14,519.97,Pending
3272,48,2025-01-25,863.99,Shipped
3273,732,2024-04-16,493.65,Delivered
3274,936,2025-05-24,375.79,Shipped
3275,134,2024-01-27,898.86,Delivered
3276,634,2025-05-14,44.8,Cancelled
3277,866,2024-01-26,311.06,Shipped
3278,945,2023-09-28,30.65,Delivered
3279,654,2025-04-02,703.57,Pending
3280,888,2023-11-01,262.94,Cancelled
3281,191,2024-04-15,150.19,Delivered
3282,842,2024-02-03,267.73,Cancelled
3283,158,2024-06-10,499.8,Shipped
3284,989,2024-08-26,504.9,Shipped
3285,261,2024-04-20,566.88,Pending
3286,245,2025-03-18,252.98,Pending
3287,937,2024-11-22,234.54,Cancelled
3288,809,2025-04-30,425.55,Pending
3289,209,2024-12-15,417.21,Cancelled
3290,739,2024-05-21,601.75,Cancelled
3291,199,2024-08-31,423.9,Cancelled
3292,245,2024-07-01,580.63,Delivered
3293,213,2025-06-01,205.43,Shipped
3294,8,2024-01-09,833.14,Cancelled
3295,649,2024-08-25,878.04,Cancelled
3296,949,2024-02-05,678.47,Pending
3297,968,2024-04-06,803.42,Shipped
3298,366,2024-11-03,489.12,Delivered
3299,33,2025-01-29,940.86,Shipped
3300,46,2023-09-11,545.75,Delivered
3301,769,2025-04-25,262.58,Shipped
3302,305,2024-10-31,601.75,Cancelled
3303,636,2023-12-13,146.38,Pending
3304,20,2024-09-01,415.06,Shipped
3305,609,2023-09-03,77.1,Cancelled
3306,773,2024-09-24,829.34,Pending
3307,385,2024-01-13,363.5,Shipped
3308,532,2024-06-10,887.5,Pending
3309,645,2024-06-18,266.25,Shipped
3310,995,2023-12-11,915.62,Cancelled
3311,454,2025-04-12,433.63,Pending
3312,389,2024-04-20,800.15,Cancelled
3313,103,2023-11-05,628.04,Shipped
3314,517,2025-05-10,375.6,Cancelled
3315,200,2025-05-03,67.8,Pending
3316,408,2023-11-25,283.62,Delivered
3317,799,2023-06-30,30.39,Delivered
3318,919,2024-10-23,786.74,Shipped
3319,696,2023-09-21,793.31,Delivered
3320,75,2025-03-22,427.25,Pending
3321,994,2023-09-17,247.86,Shipped
3322,416,2024-07-28,446.35,Shipped
3323,837,2024-05-23,182.06,Cancelled
3324,977,2024-02-17,455.41,Shipped
3325,856,2024-03-15,107.85,Pending
3326,574,2024-01-14,636.04,Pending
3327,991,2023-11-25,252.53,Shipped
3328,823,2023-11-14,345.04,Delivered
3329,617,2023-07-27,889.2,Shipped
3330,774,2023-12-04,298.45,Shipped
3331,46,2024-06-14,572.5,Pending
3332,608,2024-07-25,331.17,Cancelled
3333,202,2023-10-26,516.26,Pending
3334,306,2025-05-07,643.33,Cancelled
3335,24,2024-04-03,460.25,Delivered
3336,46,2025-03-27,338.6,Delivered
3337,528,2024-12-12,977.52,Pending
3338,325,2023-06-26,592.4,Shipped
3339,396,2024-03-15,630.67,Pending
3340,252,2024-04-03,585.71,Delivered
3341,350,2025-01-01,363.29,Pending
3342,197,2025-03-25,418.85,Pending
3343,361,2023-09-22,106.78,Cancelled
3344,281,2024-01-02,921.16,Cancelled
3345,436,2023-08-26,600.1,Cancelled
3346,502,2024-01-26,671.33,Pending
3347,360,2023-11-24,384.71,Pending
3348,348,2024-04-12,39.45,Cancelled
3349,736,2025-03-08,856.26,Cancelled
3350,927,2025-02-27,932.85,Delivered
3351,212,2023-10-29,61.83,Pending
3352,102,2024-07-16,513.32,Pending
3353,410,2024-05-01,655.95,Cancelled
3354,170,2025-02-14,316.54,Delivered
3355,732,2024-03-16,863.09,Shipped
3356,629,2025-02-06,57.32,Cancelled
3357,126,2023-12-08,793.47,Shipped
3358,419,2023-06-23,960.06,Pending
3359,997,2024-01-30,987.38,Pending
3360,975,2024-11-16,317.33,Shipped
3361,569,2023-11-22,271.52,Cancelled
3362,832,2024-09-30,333.03,Shipped
3363,499,2023-11-23,458.38,Pending
3364,986,2024-04-07,922.51,Cancelled
3365,291,2023-09-26,94.45,Shipped
3366,754,2024-09-05,243.37,Cancelled
3367,639,2024-08-28,460.98,Pending
3368,634,2024-10-14,121.06,Pending
3369,322,2025-01-31,933.34,Cancelled
3370,702,2023-11-21,569.0,Pending
3371,786,2024-01-24,148.73,Delivered
3372,827,2025-02-19,664.6,Delivered
3373,834,2024-08-15,235.71,Cancelled
